Date,Open,High,Low,Close,Adj Close,Volume
2012-01-18,7295.000000,7360.000000,7141.100098,7159.700195,7043.442383,4065
2012-01-19,7290.000000,7290.000000,7170.000000,7191.799805,7075.020020,10383
2012-01-20,7201.000000,7272.649902,7100.399902,7113.649902,6998.139648,3882
2012-01-23,7215.000000,7250.000000,7105.049805,7179.149902,7062.575195,3678
2012-01-24,7190.000000,7245.000000,7180.000000,7204.399902,7087.415039,3259
2012-01-25,7231.049805,7460.000000,7182.149902,7412.850098,7292.481445,10871
2012-01-27,7447.000000,7489.950195,7338.000000,7391.899902,7271.872070,4568
2012-01-30,7350.000000,7793.049805,7280.000000,7657.450195,7552.522461,21584
2012-01-31,7657.000000,7940.000000,7657.000000,7904.799805,7796.483398,19422
2012-02-01,7910.000000,8350.000000,7880.000000,8280.200195,8166.739746,20715
2012-02-02,8309.000000,8470.000000,8161.000000,8364.549805,8249.931641,19320
2012-02-03,8350.000000,8360.000000,8129.000000,8182.049805,8069.933594,10683
2012-02-06,8248.900391,8516.000000,8248.900391,8349.450195,8235.040039,15276
2012-02-07,8449.000000,8449.000000,8252.500000,8283.750000,8170.238770,6655
2012-02-08,8295.000000,8547.950195,8270.099609,8481.200195,8364.983398,13440
2012-02-09,8495.000000,8775.000000,8357.299805,8614.099609,8496.062500,37606
2012-02-10,8614.150391,9350.000000,8614.099609,9281.250000,9154.074219,51178
2012-02-13,9250.000000,9690.000000,9250.000000,9408.500000,9279.578125,46307
2012-02-14,9395.000000,9643.000000,9350.000000,9433.200195,9303.940430,23056
2012-02-15,9539.950195,9975.000000,9441.000000,9836.700195,9701.911133,35401
2012-02-16,9838.049805,10014.799805,9626.000000,9691.150391,9558.355469,23394
2012-02-17,9808.849609,9890.000000,9630.000000,9772.599609,9638.690430,21614
2012-02-21,9800.000000,10155.000000,9670.000000,10045.900391,9908.246094,28699
2012-02-22,10046.950195,10115.000000,9292.000000,9411.200195,9282.238281,29264
2012-02-23,9494.000000,9648.000000,9222.000000,9585.650391,9454.301758,33259
2012-02-24,9678.099609,9680.000000,9310.000000,9430.849609,9301.622070,12790
2012-02-27,9450.000000,9473.000000,9216.000000,9299.599609,9172.169922,20231
2012-02-28,9350.049805,9764.599609,9350.049805,9687.500000,9554.755859,15950
2012-02-29,9710.000000,10000.000000,9710.000000,9859.150391,9724.050781,34386
2012-03-01,9850.000000,9918.000000,9671.500000,9757.549805,9623.846680,9250
2012-03-02,9782.150391,10175.000000,9720.099609,9924.900391,9788.899414,33568
2012-03-03,null,null,null,null,null,null
2012-03-05,9800.000000,9820.000000,9543.500000,9632.750000,9500.754883,9291
2012-03-06,9635.000000,9774.799805,9522.299805,9583.099609,9451.783203,7997
2012-03-07,9512.349609,9730.000000,9460.000000,9569.799805,9438.669922,7908
2012-03-09,9800.000000,9928.200195,9600.349609,9818.250000,9683.713867,10740
2012-03-12,9949.000000,10075.000000,9810.500000,10033.099609,9895.618164,16328
2012-03-13,9999.000000,10299.900391,9999.000000,10231.500000,10091.300781,19173
2012-03-14,10291.900391,10344.700195,10040.000000,10088.549805,9950.309570,9726
2012-03-15,9999.000000,10155.000000,9931.049805,10016.549805,9879.294922,10303
2012-03-16,10147.000000,10147.000000,9782.049805,9839.700195,9704.869141,6841
2012-03-19,9870.000000,9940.000000,9621.000000,9704.400391,9571.424805,7315
2012-03-20,9610.049805,9839.000000,9610.049805,9699.400391,9566.492188,6511
2012-03-21,9695.000000,10700.000000,9641.000000,10577.950195,10433.001953,29985
2012-03-22,10620.000000,10932.000000,9995.000000,10070.049805,9932.065430,43364
2012-03-23,9998.950195,10355.500000,9800.000000,9895.849609,9760.248047,34547
2012-03-26,9894.700195,10030.000000,9601.000000,9681.299805,9548.639648,16613
2012-03-27,9780.000000,9990.000000,9700.000000,9865.200195,9730.020508,18657
2012-03-28,9860.000000,9975.000000,9800.000000,9902.299805,9766.611328,9445
2012-03-29,9800.000000,9921.000000,9575.000000,9673.700195,9541.145508,37317
2012-03-30,9790.000000,9990.000000,9700.000000,9932.650391,9796.544922,12820
2012-04-02,9956.049805,10568.950195,9900.000000,10498.349609,10354.495117,36123
2012-04-03,10550.000000,10600.000000,10307.000000,10343.000000,10201.271484,13049
2012-04-04,10350.000000,10750.000000,10262.099609,10658.200195,10512.155273,32881
2012-04-09,10601.000000,11084.000000,10400.000000,10953.549805,10803.456055,46662
2012-04-10,11000.000000,11009.950195,10682.000000,10764.200195,10616.704102,16660
2012-04-11,10675.049805,11070.000000,10611.049805,10708.799805,10562.058594,25451
2012-04-12,10699.000000,10998.950195,10671.000000,10721.500000,10574.583984,15088
2012-04-13,10825.049805,10999.950195,10589.299805,10660.099609,10514.027344,25549
2012-04-16,10661.000000,10860.000000,10600.000000,10756.900391,10609.500977,10528
2012-04-17,10790.000000,11145.000000,10732.500000,10982.450195,10831.960938,30844
2012-04-18,11050.000000,11294.000000,10951.150391,11208.599609,11055.007813,33014
2012-04-19,11220.000000,11422.000000,11171.450195,11379.849609,11223.913086,22220
2012-04-20,11313.000000,11500.000000,11300.000000,11385.349609,11229.341797,20805
2012-04-23,11210.299805,11538.000000,11180.000000,11226.049805,11072.222656,16275
2012-04-24,11278.400391,11475.500000,10957.049805,11201.500000,11048.008789,9868
2012-04-25,11191.599609,11485.000000,11050.000000,11442.900391,11286.101563,17626
2012-04-26,11480.799805,11578.799805,11175.000000,11231.250000,11077.352539,48524
2012-04-27,11279.200195,11449.000000,11210.099609,11280.650391,11126.077148,16547
2012-04-30,11341.900391,11520.000000,11280.000000,11477.099609,11319.832031,17781
2012-05-02,11519.900391,11550.000000,11241.000000,11264.799805,11110.443359,18930
2012-05-03,11275.000000,11345.000000,11180.000000,11228.299805,11074.442383,12837
2012-05-04,11206.000000,11260.000000,10250.000000,10351.900391,10210.052734,31541
2012-05-07,10109.200195,10664.000000,9872.200195,10591.750000,10446.613281,17273
