Date,Open,High,Low,Close,Adj Close,Volume
2012-09-10,2418.000000,2499.000000,2418.000000,2466.250000,2420.175293,324
2012-09-11,2496.949951,2520.000000,2453.100098,2489.550049,2443.040283,818
2012-09-12,2469.000000,2520.000000,2469.000000,2479.899902,2433.570557,264
2012-09-13,2465.050049,2509.000000,2430.000000,2480.850098,2434.502686,879
2012-09-14,2535.000000,2535.000000,2478.250000,2504.850098,2458.053955,1033
2012-09-17,2545.000000,2545.000000,2445.000000,2492.800049,2446.229248,607
2012-09-18,2473.550049,2555.000000,2455.000000,2521.449951,2474.343750,691
2012-09-20,2462.000000,2525.000000,2461.100098,2509.050049,2462.175537,586
2012-09-21,2490.000000,2706.100098,2465.100098,2616.300049,2567.421631,3098
2012-09-24,2571.000000,2655.949951,2571.000000,2622.850098,2573.849609,1423
2012-09-25,2630.000000,2662.000000,2603.000000,2617.449951,2568.550537,475
2012-09-26,2578.899902,2743.500000,2572.699951,2705.350098,2654.808350,2687
2012-09-27,2705.100098,2844.000000,2705.000000,2808.500000,2756.031250,3784
2012-09-28,2824.000000,2898.000000,2749.449951,2854.149902,2800.827881,4256
2012-10-01,2860.000000,2902.699951,2775.000000,2834.250000,2781.300293,1466
2012-10-03,2835.000000,2840.000000,2777.000000,2783.449951,2731.449463,540
2012-10-04,2784.000000,2895.250000,2751.300049,2823.050049,2770.309570,767
2012-10-05,2824.000000,2929.000000,2760.000000,2855.199951,2801.858643,1129
2012-10-08,2812.050049,2880.000000,2754.000000,2833.649902,2780.711426,575
2012-10-09,2844.000000,2844.000000,2762.250000,2805.000000,2752.596436,457
2012-10-10,2840.000000,2840.000000,2745.000000,2757.399902,2705.886230,385
2012-10-11,2742.050049,2760.000000,2699.949951,2739.399902,2688.222656,1409
2012-10-12,2744.949951,2744.949951,2650.000000,2687.149902,2636.947998,980
2012-10-15,2702.000000,2739.000000,2641.000000,2651.449951,2601.915283,394
2012-10-16,2640.000000,2669.899902,2580.000000,2619.050049,2570.120361,827
2012-10-17,2625.050049,2625.050049,2573.800049,2593.350098,2544.901123,599
2012-10-18,2583.000000,2655.000000,2583.000000,2648.199951,2598.725830,918
2012-10-19,2650.000000,2700.000000,2648.850098,2665.149902,2615.359375,1220
2012-10-22,2670.000000,2745.949951,2670.000000,2713.449951,2662.756836,734
2012-10-23,2686.000000,2729.949951,2675.050049,2686.050049,2635.869141,285
2012-10-25,2680.000000,2680.000000,2638.750000,2649.800049,2600.296387,996
2012-10-29,2660.000000,2699.899902,2640.000000,2655.750000,2606.135010,478
2012-10-30,2633.000000,2653.899902,2590.649902,2608.850098,2560.111328,720
2012-10-31,2697.949951,2697.949951,2555.550049,2643.600098,2594.211914,483
2012-11-01,2630.000000,2690.000000,2630.000000,2663.850098,2614.083496,384
2012-11-02,2640.000000,2705.000000,2640.000000,2674.600098,2624.633301,276
2012-11-05,2655.100098,2664.949951,2602.199951,2614.100098,2565.262939,696
2012-11-06,2588.000000,2660.000000,2588.000000,2595.250000,2546.765625,319
2012-11-07,2650.000000,2650.000000,2576.100098,2589.500000,2541.122803,394
2012-11-08,2575.050049,2689.699951,2575.050049,2658.550049,2608.882813,528
2012-11-09,2636.149902,2709.000000,2636.149902,2703.699951,2653.188965,562
2012-11-11,null,null,null,null,null,null
2012-11-12,2700.000000,2725.000000,2662.050049,2696.350098,2645.976563,3134
2012-11-15,2697.000000,2843.949951,2697.000000,2815.350098,2762.753418,1641
2012-11-16,2840.000000,2870.000000,2799.949951,2847.550049,2794.351563,1330
2012-11-19,2894.000000,3399.899902,2860.000000,3317.750000,3255.767334,198611
2012-11-20,3299.000000,3300.000000,3095.100098,3131.750000,3073.242188,59382
2012-11-21,3167.949951,3167.949951,2505.399902,2505.399902,2458.593750,182859
2012-11-22,2303.000000,2627.699951,2303.000000,2515.750000,2468.750000,237742
2012-11-23,2529.000000,2560.000000,2425.000000,2448.800049,2403.050781,27443
2012-11-26,2450.000000,2541.300049,2414.000000,2430.250000,2384.847412,12718
2012-11-27,2411.800049,2510.000000,2357.000000,2399.750000,2354.917725,6929
2012-11-29,2432.649902,2454.500000,2375.000000,2381.050049,2336.567139,6684
2012-11-30,2402.500000,2405.000000,2356.000000,2362.800049,2318.657959,4513
2012-12-03,2369.949951,2475.000000,2355.949951,2429.149902,2383.768311,11826
