Date,Open,High,Low,Close,Adj Close,Volume
2012-08-21,2899.649902,2956.699951,2896.000000,2932.250000,1878.308594,30520
2012-08-22,2939.949951,2939.949951,2855.000000,2864.300049,1834.781616,47987
2012-08-23,2870.350098,2895.000000,2842.000000,2860.000000,1832.027100,63349
2012-08-24,2879.850098,2920.000000,2824.899902,2911.800049,1865.208740,57073
2012-08-27,2911.199951,2923.949951,2865.399902,2875.100098,1841.699829,31277
2012-08-28,2876.000000,2913.949951,2854.350098,2864.750000,1835.069946,35114
2012-08-29,2870.050049,2879.000000,2827.000000,2842.600098,1820.881226,14255
2012-08-30,2849.500000,2980.000000,2829.949951,2901.149902,1858.386719,235645
2012-08-31,2894.949951,3007.500000,2861.350098,2975.000000,1905.692627,165882
2012-09-03,2980.000000,3067.000000,2980.000000,3030.600098,1941.308350,219343
2012-09-04,3032.649902,3050.000000,2952.250000,2964.899902,1899.223022,116445
2012-09-05,2950.350098,3002.399902,2816.000000,2900.699951,1858.098267,124984
2012-09-06,2901.250000,2974.000000,2901.250000,2950.149902,1889.774536,90144
2012-09-07,2973.550049,2990.000000,2920.600098,2944.800049,1886.347412,53737
2012-09-08,null,null,null,null,null,null
2012-09-10,2965.050049,3015.000000,2950.500000,3003.850098,1924.172974,106655
2012-09-11,3002.949951,3043.000000,2987.000000,3008.250000,1926.991577,127007
2012-09-12,3014.949951,3042.500000,3010.000000,3026.350098,1938.585938,54146
2012-09-13,3036.850098,3036.949951,2955.000000,2975.350098,1905.916626,43892
2012-09-14,2999.949951,3034.850098,2945.199951,2973.949951,1905.019897,48377
2012-09-17,2999.000000,2999.000000,2950.000000,2975.000000,1905.692627,39708
2012-09-18,2983.649902,3017.800049,2930.199951,2962.300049,1897.557495,36888
2012-09-20,2933.000000,2995.000000,2912.050049,2957.649902,1894.578735,33770
2012-09-21,2958.699951,2989.000000,2943.000000,2959.100098,1895.507568,62991
2012-09-24,2925.149902,2989.000000,2925.149902,2952.949951,1891.567993,54102
2012-09-25,2962.850098,3020.000000,2940.000000,2999.850098,1921.611206,49755
2012-09-26,2998.949951,3018.000000,2962.000000,2976.100098,1906.396973,27242
2012-09-27,2990.000000,2992.750000,2933.949951,2961.250000,1896.884766,98576
2012-09-28,2965.050049,3032.699951,2959.500000,3009.050049,1927.503906,51563
2012-10-01,3014.000000,3126.000000,3014.000000,3103.699951,1988.133789,102039
2012-10-03,3100.100098,3125.050049,3063.000000,3071.899902,1967.763306,29893
2012-10-04,3068.000000,3094.000000,3035.100098,3052.600098,1955.400879,31540
2012-10-05,3059.000000,3074.000000,2976.000000,3027.300049,1939.194336,27683
2012-10-08,3026.949951,3039.949951,2996.149902,3006.600098,1925.934814,177714
2012-10-09,3015.000000,3035.000000,2992.050049,3010.550049,1928.465088,8606
2012-10-10,3009.949951,3025.000000,2966.300049,2981.949951,1910.144531,10078
2012-10-11,2979.550049,3025.000000,2944.000000,3001.800049,1922.859741,22579
2012-10-12,3008.550049,3023.800049,2965.000000,2986.500000,1913.059082,35230
2012-10-15,2985.000000,2994.699951,2942.000000,2952.649902,1891.376099,21033
2012-10-16,2927.350098,3010.000000,2922.000000,2959.449951,1895.731812,20439
2012-10-17,2989.250000,2994.000000,2932.000000,2956.050049,1893.553955,15390
2012-10-18,2988.050049,2988.050049,2941.300049,2952.350098,1891.183838,13428
2012-10-19,2925.149902,2970.000000,2925.149902,2940.350098,1883.496948,11916
2012-10-22,2944.199951,2975.000000,2942.399902,2967.149902,1900.664063,7259
2012-10-23,2955.050049,2965.000000,2939.250000,2947.850098,1888.301270,4933
2012-10-25,2954.699951,3022.850098,2935.899902,3006.199951,1925.678345,50235
2012-10-29,2962.300049,2979.000000,2902.149902,2922.699951,1872.190674,16938
2012-10-30,2976.149902,2976.149902,2922.000000,2934.550049,1879.781860,16401
2012-10-31,2944.699951,2969.899902,2884.050049,2900.199951,1857.778076,77582
2012-11-01,2850.000000,2914.800049,2840.000000,2873.449951,1840.642944,75002
2012-11-02,2885.050049,2925.350098,2884.000000,2897.949951,1856.336914,13843
2012-11-05,2862.000000,2915.000000,2806.100098,2831.699951,1813.899170,169763
2012-11-06,2869.949951,2892.000000,2835.250000,2873.399902,1840.610840,30842
2012-11-07,2873.050049,2900.000000,2861.550049,2880.300049,1845.030762,12695
2012-11-08,2852.100098,2880.300049,2841.500000,2861.100098,1832.731812,11469
2012-11-09,2865.000000,2885.649902,2825.350098,2843.000000,1821.137573,16581
2012-11-11,null,null,null,null,null,null
2012-11-12,2853.800049,2877.949951,2833.000000,2854.250000,1828.343750,16136
2012-11-15,2833.000000,2869.949951,2807.600098,2850.600098,1826.005859,19100
2012-11-16,2849.699951,2869.000000,2800.000000,2825.000000,1809.607300,11549
2012-11-19,2792.050049,2860.000000,2792.050049,2828.000000,1811.529175,37257
2012-11-20,2872.100098,2872.100098,2803.050049,2812.300049,1801.472168,14963
2012-11-21,2832.949951,2847.000000,2805.000000,2828.699951,1811.977417,53489
2012-11-22,2827.949951,2834.000000,2805.600098,2825.050049,1809.639282,50211
2012-11-23,2826.850098,2848.000000,2806.199951,2837.550049,1817.646362,16202
2012-11-26,2800.000000,2990.000000,2800.000000,2900.850098,1858.194580,52218
2012-11-27,2940.000000,2960.000000,2910.100098,2930.850098,1877.411743,23650
2012-11-29,2931.100098,2985.000000,2875.149902,2892.000000,1852.525269,63516
2012-11-30,2923.949951,2964.000000,2890.300049,2909.600098,1863.799316,15594
2012-12-03,2915.050049,2923.800049,2890.100098,2899.800049,1857.521851,14624
2012-12-04,2916.500000,2974.000000,2887.199951,2903.649902,1859.987915,31360
2012-12-05,2923.699951,2948.899902,2891.000000,2898.500000,1856.689087,8425
2012-12-06,2901.000000,2925.000000,2848.449951,2881.750000,1845.959351,30239
2012-12-07,2900.399902,2900.399902,2849.850098,2856.199951,1829.593018,14991
2012-12-10,2875.000000,2976.000000,2846.100098,2942.600098,1884.938232,47640
2012-12-11,2950.000000,3059.949951,2931.000000,3039.449951,1946.977295,99253
2012-12-12,3049.949951,3090.300049,3010.000000,3050.149902,1953.831299,49483
2012-12-13,3025.100098,3123.899902,3025.000000,3060.100098,1960.205200,104619
2012-12-14,3041.199951,3189.800049,3041.199951,3175.350098,2034.030762,117776
2012-12-17,3190.000000,3198.000000,3101.000000,3136.800049,2009.336914,106090
2012-12-18,3140.100098,3260.000000,3140.050049,3239.649902,2075.218994,251404
2012-12-19,3226.600098,3226.600098,3130.000000,3192.550049,2045.048462,110187
2012-12-20,3223.949951,3225.000000,3153.100098,3199.550049,2049.532471,44905
2012-12-21,3223.949951,3258.000000,3161.050049,3175.649902,2034.222534,53401
2012-12-24,3185.899902,3219.899902,3170.550049,3201.800049,2050.973389,41509
2012-12-26,3204.899902,3250.000000,3200.000000,3208.449951,2055.233398,31087
2012-12-27,3210.550049,3232.000000,3163.100098,3196.399902,2047.514648,70524
2012-12-28,3223.949951,3295.500000,3197.649902,3279.850098,2100.970459,127387
2012-12-31,3286.000000,3339.800049,3258.350098,3293.350098,2109.617676,96087
2013-01-01,3299.800049,3323.949951,3275.100098,3299.199951,2113.364990,21690
2013-01-02,3302.000000,3314.000000,3260.949951,3275.550049,2098.215820,42035
2013-01-03,3272.100098,3352.000000,3271.250000,3315.300049,2123.678711,43821
2013-01-04,3325.000000,3335.000000,3280.699951,3293.300049,2109.585938,16492
2013-01-07,3324.000000,3335.000000,3252.199951,3269.250000,2094.179932,19438
2013-01-08,3274.350098,3399.800049,3262.449951,3373.800049,2161.151611,171438
2013-01-09,3398.949951,3404.350098,3304.199951,3327.600098,2131.557373,85411
2013-01-10,3349.800049,3415.000000,3313.550049,3322.550049,2128.322266,73653
2013-01-11,3354.000000,3393.649902,3304.000000,3320.100098,2126.753174,34590
2013-01-14,3330.550049,3349.149902,3309.000000,3320.600098,2127.073242,16278
2013-01-15,3339.000000,3380.000000,3310.000000,3316.899902,2124.703125,26248
2013-01-16,3319.600098,3345.000000,3278.000000,3291.149902,2108.208252,36718
2013-01-17,3314.800049,3360.000000,3280.000000,3321.250000,2127.489746,40092
2013-01-18,3348.399902,3348.899902,3296.050049,3312.100098,2121.628662,8089
2013-01-21,3301.100098,3334.699951,3279.000000,3301.300049,2114.710449,27902
2013-01-22,3305.000000,3355.399902,3301.100098,3316.850098,2124.671387,27852
2013-01-23,3323.949951,3338.899902,3280.000000,3311.850098,2121.468506,9557
2013-01-24,3275.750000,3319.949951,3272.000000,3290.449951,2107.759766,18688
2013-01-25,3281.050049,3359.800049,3275.399902,3335.550049,2136.649658,13456
2013-01-28,3348.949951,3354.550049,3300.000000,3316.550049,2124.478760,115480
2013-01-29,3330.000000,3348.000000,3220.000000,3237.600098,2073.906006,45623
2013-01-30,3245.000000,3273.949951,3161.149902,3172.350098,2032.108887,38848
2013-01-31,3192.050049,3219.850098,3162.000000,3193.550049,2045.689087,31275
2013-02-01,3179.899902,3210.000000,3136.649902,3146.800049,2015.742432,22918
2013-02-04,3139.949951,3186.899902,3103.000000,3126.850098,2002.963379,29704
2013-02-05,3120.000000,3182.000000,3092.100098,3140.350098,2011.610718,67318
2013-02-06,3125.000000,3169.000000,3105.000000,3140.550049,2011.739014,26921
2013-02-07,3127.600098,3161.699951,3100.000000,3105.949951,1989.575195,11218
2013-02-08,3105.149902,3149.000000,3071.149902,3097.399902,1984.098389,22669
2013-02-11,3084.800049,3119.550049,3074.000000,3081.500000,1973.913330,12513
2013-02-12,3099.600098,3119.000000,3001.350098,3047.149902,1951.909424,32821
2013-02-13,3039.949951,3068.850098,2970.100098,2990.149902,1915.396973,32434
2013-02-14,2981.000000,2999.850098,2905.000000,2931.000000,1877.507568,34953
2013-02-15,2906.100098,2949.800049,2884.000000,2923.600098,1872.767578,30012
2013-02-18,2930.000000,2975.000000,2862.250000,2950.350098,1889.902588,22896
2013-02-19,2961.550049,2970.000000,2912.000000,2958.899902,1895.379517,11230
2013-02-20,2990.000000,3114.000000,2926.000000,3097.199951,1983.969971,53504
2013-02-21,3060.500000,3119.899902,2996.100098,3012.699951,1929.842285,69657
2013-02-22,3012.649902,3069.600098,2960.000000,2968.449951,1901.496704,27207
2013-02-25,2972.699951,2999.000000,2950.000000,2959.399902,1895.699585,13582
2013-02-26,2950.949951,3016.000000,2936.000000,2961.699951,1897.172852,30789
2013-02-27,2967.899902,2989.300049,2942.000000,2948.449951,1888.685547,22359
2013-02-28,2948.449951,2980.449951,2664.300049,2811.949951,1801.247803,145721
2013-03-01,2820.050049,2939.000000,2791.449951,2891.399902,1852.141113,38223
2013-03-04,2891.399902,2953.899902,2816.649902,2848.600098,1824.724731,41202
2013-03-05,2839.899902,2916.899902,2832.149902,2898.750000,1856.849487,40197
2013-03-06,2929.000000,2948.800049,2861.100098,2883.899902,1847.336670,23332
2013-03-07,2881.300049,2975.000000,2876.850098,2925.100098,1873.728394,75039
2013-03-08,2969.899902,2969.899902,2810.000000,2835.600098,1816.397461,29885
2013-03-11,2879.399902,2879.399902,2727.100098,2748.000000,1760.283569,117492
2013-03-12,2747.949951,2834.699951,2720.800049,2775.850098,1778.123291,57603
2013-03-13,2798.949951,2804.899902,2746.850098,2756.449951,1765.696289,16417
2013-03-14,2770.649902,2779.399902,2730.000000,2743.449951,1757.368652,29136
2013-03-15,2744.000000,2787.000000,2687.000000,2704.550049,1732.450684,73286
2013-03-18,2719.850098,2824.000000,2690.000000,2765.399902,1771.429443,58280
2013-03-19,2789.949951,2790.000000,2651.100098,2689.500000,1722.810303,45449
2013-03-20,2719.550049,2749.899902,2636.100098,2698.500000,1728.575195,43693
2013-03-21,2703.000000,2755.300049,2661.000000,2676.350098,1714.386719,48995
2013-03-22,2513.199951,2649.000000,2513.199951,2574.100098,1648.888672,81592
2013-03-25,2599.949951,2629.000000,2552.050049,2561.500000,1640.817139,54825
2013-03-26,2567.949951,2594.899902,2526.100098,2540.649902,1627.461426,43758
2013-03-28,2575.350098,2594.000000,2516.300049,2560.300049,1640.048706,71085
2013-04-01,2589.850098,2604.699951,2530.000000,2548.899902,1632.746094,22341
2013-04-02,2552.500000,2715.000000,2546.300049,2684.500000,1719.607300,56645
2013-04-03,2678.000000,2767.550049,2652.300049,2701.100098,1730.240967,43030
2013-04-04,2701.100098,2747.649902,2642.000000,2653.399902,1699.685547,41443
2013-04-05,2653.399902,2710.399902,2636.100098,2656.350098,1701.575317,20044
2013-04-08,2698.649902,2698.649902,2608.100098,2622.300049,1679.764160,11465
2013-04-09,2583.000000,2652.300049,2505.000000,2565.699951,1643.507690,30572
2013-04-10,2658.000000,2701.000000,2568.000000,2649.750000,1697.347656,24015
2013-04-11,2679.949951,2700.000000,2641.649902,2658.149902,1702.728149,27812
2013-04-12,2640.000000,2640.000000,2560.050049,2616.949951,1676.337036,13106
2013-04-15,2614.199951,2655.000000,2555.000000,2570.550049,1646.614624,28627
2013-04-16,2548.000000,2584.350098,2528.500000,2534.949951,1623.810425,12831
2013-04-17,2525.000000,2593.199951,2525.000000,2544.699951,1630.055786,22604
2013-04-18,2525.000000,2565.000000,2495.350098,2506.649902,1605.682129,23415
2013-04-22,2507.100098,2529.000000,2475.000000,2510.350098,1608.052246,27542
2013-04-23,2511.000000,2545.899902,2485.000000,2524.199951,1616.923950,18772
2013-04-25,2539.000000,2543.000000,2480.699951,2490.800049,1595.529053,40856
2013-04-26,2490.800049,2584.199951,2490.800049,2557.149902,1638.030762,19872
2013-04-29,2570.000000,2658.000000,2520.500000,2633.750000,1687.098267,49014
2013-04-30,2635.500000,2693.899902,2601.000000,2620.399902,1678.546875,19176
2013-05-02,2580.100098,2646.600098,2580.100098,2617.750000,1676.849365,21467
2013-05-03,2621.949951,2629.699951,2551.050049,2587.699951,1657.600220,41281
2013-05-06,2619.350098,2787.000000,2596.899902,2684.149902,1719.383301,135368
2013-05-07,2690.000000,2748.000000,2680.750000,2712.000000,1737.223145,50256
2013-05-08,2691.000000,2691.000000,2533.649902,2602.149902,1666.856445,406680
2013-05-09,2620.000000,2638.000000,2568.800049,2610.050049,1671.917114,64889
2013-05-10,2635.000000,2648.000000,2591.100098,2625.199951,1681.621582,43102
2013-05-13,2592.000000,2690.000000,2535.000000,2551.649902,1634.507690,24423
2013-05-14,2551.000000,2595.899902,2540.000000,2545.500000,1630.568237,27399
2013-05-15,2550.000000,2574.000000,2491.300049,2520.800049,1614.746338,61513
2013-05-16,2502.000000,2534.000000,2355.550049,2395.899902,1534.739136,83572
2013-05-17,2380.000000,2459.899902,2360.100098,2432.600098,1558.247925,105591
2013-05-20,2408.199951,2450.000000,2408.199951,2438.699951,1562.155640,15588
2013-05-21,2428.000000,2439.899902,2385.100098,2421.949951,1551.425903,114983
2013-05-22,2369.000000,2489.800049,2350.000000,2443.449951,1565.198242,558864
2013-05-23,2564.000000,2685.000000,2564.000000,2661.000000,1704.553955,734166
2013-05-24,2689.000000,2689.000000,2561.100098,2594.399902,1661.892212,103765
2013-05-27,2604.000000,2668.949951,2568.800049,2660.350098,1704.137573,58249
2013-05-28,2662.000000,2730.949951,2580.050049,2638.449951,1690.109009,96467
2013-05-29,2641.000000,2669.699951,2600.000000,2656.649902,1701.767212,84095
2013-05-30,2693.899902,2700.000000,2600.600098,2646.199951,1695.073486,156659
2013-05-31,2660.000000,2679.899902,2606.199951,2618.050049,1677.041626,18264
2013-06-03,2580.000000,2672.250000,2580.000000,2623.250000,1680.372559,39412
2013-06-04,2631.000000,2643.750000,2600.699951,2628.600098,1683.799561,79030
2013-06-05,2600.000000,2787.949951,2600.000000,2768.100098,1773.158936,271955
2013-06-06,2759.000000,2823.000000,2710.899902,2720.250000,1742.507690,88730
2013-06-07,2722.000000,2761.000000,2722.000000,2733.199951,1750.803101,37586
2013-06-10,2749.000000,2760.149902,2715.000000,2727.300049,1747.023804,33294
2013-06-11,2727.100098,2735.000000,2591.850098,2656.300049,1701.543457,60575
2013-06-12,2665.149902,2705.000000,2607.000000,2656.600098,1701.735474,98851
2013-06-13,2660.000000,2677.550049,2600.000000,2622.550049,1679.924194,24871
2013-06-14,2650.000000,2686.800049,2634.000000,2661.949951,1705.162354,23832
